Id	Text	Date	Source	RetweetCount
1002426980921274370	RT @ajinkyarahane88: I take this opportunity to thank all the  @rajasthanroyals fans who stood by us this IPL .We assure you that we will p…	2018-06-01 05:49:51	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	228
1002426819486928896	RT @harbhajan_singh: Same ground where we won the World Cup 2011 together and never imagine we would be playing together in ipl for the sam…	2018-06-01 05:49:12	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3156
1002426597192892421	@Shahliciouss Europe mein diff leagues and clubs countrywide just like IPL PSL CPL .. waha la liga (Spanish) EPL (E… https://t.co/nNTA0Nh6Y4	2018-06-01 05:48:19	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0
1002426277209440256	IPL 2009: ED slaps Rs 121-crore FEMA penalty on BCCI, N Srinivasan, Lalit Modi and others https://t.co/ZmIbSdwDNM https://t.co/9J98hbhzgp	2018-06-01 05:47:03	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0
1002426214085283840	IPL 2009: ED slaps Rs 121-crore FEMA penalty on BCCI, N Srinivasan, Lalit Modi and others https://t.co/6okwUNUbIq https://t.co/zy0VZpRANe	2018-06-01 05:46:48	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0
1002426076167954432	RT @SeerviBharath: CSK in IPL finals:  2008 - Lost (to RR) 2010 - Won (v MI) 2011 - Won (v RCB) 2012 - Lost (v KKR) 2013 - Lost (v MI) 2015…	2018-06-01 05:46:15	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19
1002426005288415232	RT @harbhajan_singh: Same ground where we won the World Cup 2011 together and never imagine we would be playing together in ipl for the sam…	2018-06-01 05:45:58	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3156
1002425738740445184	@fs0c131y @KimbhoApp  A littile bit entertainment aftet IPL  Fair play award goes to 🎩 😁 👕👍 👖 Elliot Alderson https://t.co/qGe6wI8ioX	2018-06-01 05:44:54	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0
1002425239786139648	RT @RuchirLModi: This past season of @IPL is indeed a stepping stone to a new age in #Indian #Cricket. These youngsters are a testament to…	2018-06-01 05:42:55	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	38
1002424936860827648	RT @DHONIism: #WhistlePodu Is The Most Mentioned Hashtag During IPL 😉 And Guess What, The Second Most Mentioned Hashtag Is #Yellove 💛  That…	2018-06-01 05:41:43	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	118
1002424685886431233	RT @DelhiDaredevils: Looking back at our top 5 moments and here's one that made history 👉🏻 @IamSandeep25 became the first player from Nepal…	2018-06-01 05:40:43	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	27
1002424499717877760	RT @ChennaiIPL: Mr. IPL for a reason! Presenting Chinna Thala who is the highest run getter in the IPL history! #SuperChampions #WhistlePod…	2018-06-01 05:39:59	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1031
1002423331046354945	What happened Mr. #Harsh #Goenka? Blocked me? Oh so jealous baby! I stand firmly with @msdhoni. You rich bitch your… https://t.co/ybeA6RMiBx	2018-06-01 05:35:20	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002423120861499392	RT @M_Raj03: Feeling the void after the IPL? We’re in Malaysia for the #Asiacup2018 :) #justsaying See you, India? 🏏 🇮🇳	2018-06-01 05:34:30	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3506
1002422737300795392	RT @Dude_Cricket: Post IPL scenes 😂😂😂 https://t.co/bZO1kW4CfK	2018-06-01 05:32:59	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6
1002422341127659520	RT @DHONIism: #WhistlePodu Is The Most Mentioned Hashtag During IPL 😉 And Guess What, The Second Most Mentioned Hashtag Is #Yellove 💛  That…	2018-06-01 05:31:24	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	118
1002422329878642688	RT @DelhiDaredevils: Looking back at our top 5 moments and here's one that made history 👉🏻 @IamSandeep25 became the first player from Nepal…	2018-06-01 05:31:22	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	27
1002422309339189249	IPL made these foreign players' career a wonderful one! https://t.co/yTy81N6gsZ	2018-06-01 05:31:17	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	0
1002422076597141504	RT @ESPNcricinfo: Would you make any changes to our team of IPL 2018?   https://t.co/MzgFQcelxT #IPL2018 https://t.co/IMEKFm3k35	2018-06-01 05:30:21	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	98
1002421986402824192	Looking back at our top 5 moments and here's one that made history 👉🏻 @IamSandeep25 became the first player from Ne… https://t.co/snLJflg7P1	2018-06-01 05:30:00	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	27
1002421839543451649	@ABdeVilliers17 Will you play for #RCB ipl 2019	2018-06-01 05:29:25	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002471207596371968	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 08:45:35	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8679
1002471167603683328	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 08:45:26	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8679
1002466161576079360	Men Fashion Designer Small Short Purse Wallet Card Holder Army Green Casual Slim Leather Wallets Coin Purses Male c… https://t.co/cpr0CIkDAZ	2018-06-01 08:25:32	"<a href=""http://offerss.discountstandard.com/"" rel=""nofollow"">vladutsandun</a>"	0
1002464074821750784	RT @coindesk: Indian Telecoms Watchdog to Combat Nuisance Calls with Blockchain https://t.co/e8wqzI71ps https://t.co/RVW46tk8lI	2018-06-01 08:17:14	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	200
1002461770731216896	Sun Yat-Sen Coin – Who Has Moved the Charity Fund? https://t.co/ECeBbpQF0H #crypto https://t.co/8BvzVsiQ3o	2018-06-01 08:08:05	"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>"	0
1002453512788340737	We will pump coin on Binance today  https://t.co/xd2Q0aGaEG  $PPT $ACT $ARK $DASH $GAS $EDO $BQX $ETH $BTO $LINK… https://t.co/Jlxu0wj0Fm	2018-06-01 07:35:16	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002444997600391168	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 07:01:26	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8679
1002444485996044288	You missed the Bitcoin explosion? Don't miss the KaratBank Coin Explosion - now in pre-ico. https://t.co/seMRvgKPEv… https://t.co/T1EWuKtbQV	2018-06-01 06:59:24	"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>"	0
1002443154732273665	Next coin to pump on Binance is...  https://t.co/Yc645Yw0sA  $MOD $EOS $ZIL $EDO $BTS $ACT $NEO $LRC $CND $ELF… https://t.co/hIeP848jAg	2018-06-01 06:54:07	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002441954708377600	Next coin to pump on Binance is...  https://t.co/MpjOqF9Bmr  $ETC $SRN $CTR $ACT $ZEC $GAS $XVG $STORM $SNGL $SNT… https://t.co/Tl7CAwhPf2	2018-06-01 06:49:21	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002436355861803008	RT @Localcoinswap_: Is Bitcoin anonymous? Many people consider that it is, because value is circulated via the exchange of public keys whic…	2018-06-01 06:27:06	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	289
1002433970087321601	RT @Six38ppn1: Xenia Coin makes a safer and smarter choice for a crowdfunding investment. Since there are no whales or mainstream media con…	2018-06-01 06:17:37	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	59
1002428867712356352	RT @coincollectmag: Whether you’re new to collecting coins or are an avid collector, looking after your precious coin collection is arguabl…	2018-06-01 05:57:20	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	3
1002424531477303296	@benjamindean from @coincenter is traveling the world to hear how people are using #blockchain &amp; #cryptocurrencies… https://t.co/gwhmYKhZtH	2018-06-01 05:40:07	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002421549125783553	IOTA Commemorative Round Collectors Coin Bit Coin Art Collection Physical Gift https://t.co/G6oStXGkZx	2018-06-01 05:28:16	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002419704516960256	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 05:20:56	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8679
1002413360774828033	We will pump coin on Binance today  https://t.co/RoymWXFDbR  $SNGL $MOD $ICX $ICN $SNM $MTH $KCS $OCN $LUN $BTO… https://t.co/KDh8e7Ccol	2018-06-01 04:55:43	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002411302973628416	The Indians stay alive after an 8-6 win over Walters State! Game recap: https://t.co/oqfDbMs6E8. Chipola lost the c… https://t.co/vFssN4I6ap	2018-06-01 04:47:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8
1002409796111294464	RT @Localcoinswap_: LocalCoinSwap has a non-discriminatory attitude towards coin coverage... https://t.co/4NxCKttVAD https://t.co/kIqIbkrUw4	2018-06-01 04:41:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	309
1002396230046007297	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 03:47:39	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	8679
1002394678191271936	Easiest bitcoin investment!  Bit coin is now rising, it's a big chance!! https://t.co/13HBPggBmC  https://t.co/507R3Oc6WC	2018-06-01 03:41:29	"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>"	0
1002394309956493312	RT @TwiTajh: Ahmed Yousef, Immigrant Visa from Egypt, studying @ CU Boulder, bought extra suitcase frm Goodwill, found something inside, sp…	2018-06-01 03:40:01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1
1002391236890779648	RT @shane_bruwer: Did you know that you can mine Electroneum on your smart phone was launched only 8 weeks ago? I have mined 138 ETN in jus…	2018-06-01 03:27:49	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	1
1002389866313809920	RT @IndiaFirst_Life: Can you catch the coin right when it drops in the piggy bank? Send us a screenshot if you do! Invest small with IndiaF…	2018-06-01 03:22:22	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	3
1002385295873118208	We will pump coin on Binance today  https://t.co/rFAUIiKMd7  $IIC $AST $BCC $FUEL $LTC $ZRX $TNT $FUN $MDA $WAVES… https://t.co/zjS3vz9uhM	2018-06-01 03:04:12	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002379227360997382	We will pump coin on Binance today  https://t.co/I89puXFjxu  $DLT $BCPT $CMT $ENJ $VIBE $CS $QTUM $DRGN $BCD $RCN… https://t.co/I1UfGywiX1	2018-06-01 02:40:05	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002378072388034560	As of 6/1 (Fri), the available Coin Dungeons will be updated! See here for more details: https://t.co/53NWOH2wzi https://t.co/p3YLdVzwpS	2018-06-01 02:35:30	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002377821723881472	RT @CONDA_Austria: BREAKING NEWS: ICO Investors can use DASH to get CRWD Token!   We recently started a cooperation with @Dashpay. During o…	2018-06-01 02:34:30	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	14
1002372576662999040	We will pump coin on Binance today  https://t.co/WbqKQs15U0  $ETH $ADA $OMG $DLT $RCN $EDO $POE $NAV $XVG $HSR $SNT… https://t.co/IhZMK3Q0OS	2018-06-01 02:13:40	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002369532739117057	We will pump coin on Binance today  https://t.co/rdzs6y3vSg  $ENG $BCPT $OST $ZEC $XMR $SNT $YOYO $DGD $ICN $ENJ… https://t.co/GnD3wAtaCP	2018-06-01 02:01:34	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002361608905998336	Coin Hot on Binance https://t.co/cvy7gl9ri0 √ Trade Crypto via https://t.co/vad67YdS7G https://t.co/Mdxbhx3Mjf	2018-06-01 01:30:05	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	1
1002360002672283649	Next coin to pump on Binance is...  https://t.co/xd2Q0aGaEG  $KMD $WABI $EDO $POE $NEBL $IOTA $LUN $LINK $AMB $BTC… https://t.co/q3pcF6kUi8	2018-06-01 01:23:42	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002358302980956161	"RT @178kakapo: Give the #hope to Palestinian children ◢◤  ""Gaza is the biggest open-air prison on earth. Nearly two million people are deni…"	2018-06-01 01:16:57	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	40
1002354249366429700	The KaratBank Coin is a blockchain-based cryptocurrency for all who consider GOLD as a traditional, true, secure an… https://t.co/blMX9KwItH	2018-06-01 01:00:50	"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>"	1
1002353940049080321	RT @Vindyne8: #Syscoin was added to the @_mn_o_ (#masternodes.online) platform; a #masternode coin monitoring and stats service. https://t.…	2018-06-01 00:59:36	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	9
1002349321851793408	Easiest bitcoin investment!  Bit coin is now rising, it's a big chance!! https://t.co/WASZHkNMU7  https://t.co/slD5Jqu0vH	2018-06-01 00:41:15	"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>"	0
1002348984923492353	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 00:39:55	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8679
1002348784586776577	Next coin to pump on Binance is...  https://t.co/rdzs6y3vSg  $ETN $OST $WINGS $WTC $AST $TRIG $BAT $BNT $ENJ $LRC… https://t.co/611Dyl16Q0	2018-06-01 00:39:07	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002347349086093312	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-06-01 00:33:25	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8679
1002339164166254593	Ripple Wants People to Stop Calling Its Coin ‘Ripple’  https://t.co/NKzAcbw1mJ  https://t.co/hHWIYEdvRX https://t.co/5lEz68ftZe	2018-06-01 00:00:53	"<a href=""http://theinvestio.com"" rel=""nofollow"">Theinvestio</a>"	0
1002335201996001281	RT @maddogpac: Hump Day! Imma wear my Obama retro tee just to piss off a few #Republicans Got one? https://t.co/PBD3DVXqJq https://t.co/sxd…	2018-05-31 23:45:09	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19
1002323708407623680	@stealthygeek I'm a Trump supporter, for the most part, and I love good sci-fi.  I honestly don't care if you are o… https://t.co/FV8PM4QSpi	2018-05-31 22:59:29	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002323697858904072	RT @ExProtocolCoin: Airdrop is live now.Get 155 555  Extra Protocol Coin ( XPC),  1. Like,follow twitter retweet post 2. Join telegram Grou…	2018-05-31 22:59:26	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	8679
1002322155395272705	RT @CryptalDash: Shoutout to the participating #coins: @bitcoin_token, @AuctusProject, @Mercoin_MRN, @actioncoin, @storiqa, @madcoinlife, @…	2018-05-31 22:53:18	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	52
1002320685962874881	We will pump coin on Binance today  https://t.co/dsZSSeVciK  $LINK $LUN $MDA $XVG $GXS $FUN $WAN $SALT $RCN $BAT… https://t.co/pm8sT5IUrw	2018-05-31 22:47:28	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
